id,reviewer,rating,text
ChdDSUhNMG9nS0VJQ0FnSUNxOHVDWm9nRRAB,changhyeon Lee,5,응원합니다 . 근처 갈일있으면 한번 들리겠습니다.
,changhyeon Lee,,
,,5,응원합니다 . 근처 갈일있으면 한번 들리겠습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd05iZjRRRRAB,이제환,5,직원 분들이 정말 친절하네요
,이제환,,
,,5,직원 분들이 정말 친절하네요
ChZDSUhNMG9nS0VJQ0FnSUNLXzRld1FBEAE,Daniel Lim,5,멀지만 근처에 갈일있으면 꼭 들리겠습니다 번창하세요
,Daniel Lim,,
,,5,멀지만 근처에 갈일있으면 꼭 들리겠습니다 번창하세요
ChZDSUhNMG9nS0VJQ0FnSUNLd002YkR3EAE,김민성,5,사실인지 아닌지도 모르는 망상글 하나 쳐보고 별점 테러를? 미친 새끼들
,,5,사실인지 아닌지도 모르는 망상글 하나 쳐보고 별점 테러를? 미친 새끼들
ChZDSUhNMG9nS0VJQ0FnSUNLd0piRVJREAE,겨자,5,비상식적인 사회에서 상식적인 행동했다고 테러당하는 몰상식한 인간들에 굴복하지 마세요
,겨자,,
,,5,비상식적인 사회에서 상식적인 행동했다고 테러당하는 몰상식한 인간들에 굴복하지 마세요
ChZDSUhNMG9nS0VJQ0FnSUNLd09IR2FnEAE,griffis amuro,5,하긴 저같아도 머리 빡빡깎은 여자분 채용 못하죠 이해합니다!
,griffis amuro,,
,,5,하긴 저같아도 머리 빡빡깎은 여자분 채용 못하죠 이해합니다!
ChZDSUhNMG9nS0VJQ0FnSUNLd0xiV1RREAE,152 123,5,맛있었어요! 사장님도 친절했어요
,152 123,,
,,5,맛있었어요! 사장님도 친절했어요
ChdDSUhNMG9nS0VJQ0FnSUNLd0xxU3FnRRAB,인천까마귀,5,파이팅 응원합니다 지금 이 커피집은 극단적인 단체들한테 테러당하는 중입니다
,인천까마귀,,
,,5,파이팅 응원합니다 지금 이 커피집은 극단적인 단체들한테 테러당하는 중입니다
ChdDSUhNMG9nS0VJQ0FnSUNLd0tIaGlBRRAB,Sssiu,5,우리 아이 찬호가 너~무 좋아해요 *^^*
,Sssiu,,
,,5,우리 아이 찬호가 너~무 좋아해요 *^^*
ChZDSUhNMG9nS0VJQ0FnSUNLdmRqTE9nEAE,feelm pictures,5,사장님의 통찰력이 대단하네요.
,feelm pictures,,
,,5,사장님의 통찰력이 대단하네요.
ChdDSUhNMG9nS0VJQ0FnSUNLd04zb2lnRRAB,드럭이,5,힘든 세상에 소신있게 살아가는 모든이들에게 희망을
,드럭이,,
,,5,힘든 세상에 소신있게 살아가는 모든이들에게 희망을
ChZDSUhNMG9nS0VJQ0FnSUNLd1B1ckhnEAE,byeongjun kim,5,안가본사람 리뷰는 안보는게 나을것 같네요 ㅎㅎ
,byeongjun kim,,
,,5,안가본사람 리뷰는 안보는게 나을것 같네요 ㅎㅎ
ChdDSUhNMG9nS0VJQ0FnSUNLb0xLb3RRRRAB,쭈니,5,커피맛도 사장님 인성만큼 훌륭하네요
,쭈니,,
,,5,커피맛도 사장님 인성만큼 훌륭하네요
ChdDSUhNMG9nS0VJQ0FnSUNLd08yQjBnRRAB,아조씨,5,최고에요! 그리고 아줌마들 과몰입좀 그만.
,아조씨,,
,,5,최고에요! 그리고 아줌마들 과몰입좀 그만.
ChZDSUhNMG9nS0VJQ0FnSUNLd0phX093EAE,SK AR,5,여기서 펑점 1개주는 여자들 특징 - 실제로 이 카페 가본적 없고 갈 일도 없음
,SK AR,,
,,5,여기서 펑점 1개주는 여자들 특징 - 실제로 이 카페 가본적 없고 갈 일도 없음
ChZDSUhNMG9nS0VJQ0FnSUNLd05uUGRBEAE,hamma park (BlackSnow),5,코로나 시국 힘내시고 좋은 일만 있길 빕니다!
,hamma park (BlackSnow),,
,,5,코로나 시국 힘내시고 좋은 일만 있길 빕니다!
ChdDSUhNMG9nS0VJQ0FnSUNLd05IQnJRRRAB,MrAsdasdwa,5,사장님 정말 친절하세요. 정말 좋습니다👍🏻…
,MrAsdasdwa,,
,,5,사장님 정말 친절하세요. 정말 좋습니다👍🏻…
ChdDSUhNMG9nS0VJQ0FnSUNLM2EtVGtRRRAB,박진혁,5,한가지를 알면 열을 압니다. 응원합니다.
,박진혁,,
,,5,한가지를 알면 열을 압니다. 응원합니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd043bG13RRAB,유댕냥,5,굿굿. 사장님 친절히 응대해주셔서 감사합니다^^
,유댕냥,,
,,5,굿굿. 사장님 친절히 응대해주셔서 감사합니다^^
ChdDSUhNMG9nS0VJQ0FnSUNLd09iWDdRRRAB,빻구,5,사장님이 친절하고 커피맛이 좋았어요
,빻구,,
,,5,사장님이 친절하고 커피맛이 좋았어요
ChdDSUhNMG9nS0VJQ0FnSUNLd0xiTHpBRRAB,Sang Min Cho,5,지원차 들립니다 사장님 힘내시고 장사 번창하세요^^
,Sang Min Cho,,
,,5,지원차 들립니다 사장님 힘내시고 장사 번창하세요^^
ChdDSUhNMG9nS0VJQ0FnSUNLd1BMMHFRRRAB,동동,1,음~~~걍 별로여서 다시 안갈듯요
,동동,,
,,1,음~~~걍 별로여서 다시 안갈듯요
ChZDSUhNMG9nS0VJQ0FnSURzNnZQd0Z3EAE,selin,4,깔끔한인테리어
,selin,,
,,4,깔끔한인테리어
ChdDSUhNMG9nS0VJQ0FnSUNLd0o2ZWtRRRAB,브로미 (브롬브롬해),5,사장님께서 너무너무 친절해서 좋았습니다 커피도 굳 장소도 굳 마인드도 굳
,브로미 (브롬브롬해),,
,,5,사장님께서 너무너무 친절해서 좋았습니다 커피도 굳 장소도 굳 마인드도 굳
ChZDSUhNMG9nS0VJQ0FnSUNLd0xuR0ZBEAE,몽실쓰리,5,사장님의 마인드를 존중하며 응원합니다!!
,몽실쓰리,,
,,5,사장님의 마인드를 존중하며 응원합니다!!
ChdDSUhNMG9nS0VJQ0FnSUNLdllfSG13RRAB,김준석,5,사장님같은 올바르신분들이 앞으로 계속 있었으면 좋겠습니다
,김준석,,
,,5,사장님같은 올바르신분들이 앞으로 계속 있었으면 좋겠습니다
ChZDSUhNMG9nS0VJQ0FnSUNLb05yTlRnEAE,윤갓재,5,"정말 맛있고 괜찮았습니다, 특히 사장님이 너무 좋으셨어요"
,윤갓재,,
,,5,"정말 맛있고 괜찮았습니다, 특히 사장님이 너무 좋으셨어요"
ChdDSUhNMG9nS0VJQ0FnSUNLb05yOThnRRAB,구세현,5,사장님 너무 좋았습니다 또 올게여 ㅎㅎ
,구세현,,
,,5,사장님 너무 좋았습니다 또 올게여 ㅎㅎ
ChdDSUhNMG9nS0VJQ0FnSUNLd0o3Z19BRRAB,엥,5,지금까지 갔던곳중 최고였어요
,엥,,
,,5,지금까지 갔던곳중 최고였어요
ChdDSUhNMG9nS0VJQ0FnSUNLd09YbzlnRRAB,Whitewood,5,다음에는 그냥 말없이 쳐내시는게 좋으시겠네요 화이팅..
,Whitewood,,
,,5,다음에는 그냥 말없이 쳐내시는게 좋으시겠네요 화이팅..
ChdDSUhNMG9nS0VJQ0FnSUNLd05ia3dnRRAB,W N,5,망해가는 대한민국을 빛낼 포텐20의 소중한 카페
,W N,,
,,5,망해가는 대한민국을 빛낼 포텐20의 소중한 카페
ChZDSUhNMG9nS0VJQ0FnSUNxa0lEMWVnEAE,AT - MISS,5,사장님이 친절하고 개념이 충만하다는 그곳
,AT - MISS,,
,,5,사장님이 친절하고 개념이 충만하다는 그곳
ChZDSUhNMG9nS0VJQ0FnSUNLb0lETlh3EAE,Ji Hyouk Son,5,현명한 사장님이 만드는 맛난 커피가 있는 곳!
,Ji Hyouk Son,,
,,5,현명한 사장님이 만드는 맛난 커피가 있는 곳!
ChdDSUhNMG9nS0VJQ0FnSUNLd0wzYjJnRRAB,츕쥬,5,디저트가 맛있고 직원분들이 친절해요
,츕쥬,,
,,5,디저트가 맛있고 직원분들이 친절해요
ChdDSUhNMG9nS0VJQ0FnSUNLNUtqbGhBRRAB,김충렬,5,남성전용카페라는데 안가봤지만 5점드립니다
,김충렬,,
,,5,남성전용카페라는데 안가봤지만 5점드립니다
ChZDSUhNMG9nS0VJQ0FnSUNLd05hQVZREAE,Sejin Kwon,5,사장님이 맛있고 커피가 친절해요
,Sejin Kwon,,
,,5,사장님이 맛있고 커피가 친절해요
ChZDSUhNMG9nS0VJQ0FnSUNLd05iQUpnEAE,이정민 (권준호),5,사장님이 맛있고 커피가 친절해요
,이정민 (권준호),,
ChdDSUhNMG9nS0VJQ0FnSUNLM1pPaWp3RRAB,김병재,5,아주 굿입니다 사장님 응원합니다!
,김병재,,
,,5,아주 굿입니다 사장님 응원합니다!
ChdDSUhNMG9nS0VJQ0FnSUNLb1BLZV9BRRAB,신영섭,5,"너무훌륭하다정말,, 정신병자들과싸우는 용사급인데 ㅜㅜ"
,신영섭,,
,,5,"너무훌륭하다정말,, 정신병자들과싸우는 용사급인데 ㅜㅜ"
ChdDSUhNMG9nS0VJQ0FnSUNLd09lcnNBRRAB,중대장라이언,5,커피가 친절하고 사장님이 맛있어요
,중대장라이언,,
,,5,커피가 친절하고 사장님이 맛있어요
ChdDSUhNMG9nS0VJQ0FnSUNLd1BtM2pBRRAB,Graphite,5,커피가 친절하고 사장님이 맛있어요
,Graphite,,
ChZDSUhNMG9nS0VJQ0FnSUNLd09PRlh3EAE,박성민,5,사장님 너무 친절하고 좋아요~
,박성민,,
,,5,사장님 너무 친절하고 좋아요~
ChdDSUhNMG9nS0VJQ0FnSUNLd0xxSGp3RRAB,조용범,5,사장님이 맛있고 커피가 친절해요
,조용범,,
ChdDSUhNMG9nS0VJQ0FnSUNLMHFpdTZRRRAB,Ed Wood,5,지나가다 들렀는데 분위기도 좋고 커피도 맛있습니다.
,Ed Wood,,
,,5,지나가다 들렀는데 분위기도 좋고 커피도 맛있습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd0llOGRBEAE,Gtd Kim,5,너무너무 맛있는집 데이뚜 코스~~  물론 쿵꽝이는 못가욤
,Gtd Kim,,
,,5,너무너무 맛있는집 데이뚜 코스~~  물론 쿵꽝이는 못가욤
ChZDSUhNMG9nS0VJQ0FnSUNLd0xuQVRnEAE,Central Park,5,가끔 맷돼지들이 음식이 부족해서 산에서 내려와 난장판을 벌이지만 좋은 곳
,Central Park,,
,,5,가끔 맷돼지들이 음식이 부족해서 산에서 내려와 난장판을 벌이지만 좋은 곳
ChdDSUhNMG9nS0VJQ0FnSUNLd003VTJ3RRAB,jeongho suh (Shawn),5,맛있고 서비스도 친절하고 좋았어요
,jeongho suh (Shawn),,
,,5,맛있고 서비스도 친절하고 좋았어요
ChdDSUhNMG9nS0VJQ0FnSUNLb0ppenZRRRAB,나승학,5,페미들이 안 올 국내에 몇 안되는 귀한 카페
,나승학,,
,,5,페미들이 안 올 국내에 몇 안되는 귀한 카페
ChZDSUhNMG9nS0VJQ0FnSUNxME9PMVR3EAE,고릴라,5,잘생긴 커피와 맛진 사장님 쾌적한 환경 최곱니다
,고릴라,,
,,5,잘생긴 커피와 맛진 사장님 쾌적한 환경 최곱니다
ChdDSUhNMG9nS0VJQ0FnSUNLd05tX25RRRAB,loonyhoon,5,여기 커피 맛도 좋고 엄청 친절하십니다
,loonyhoon,,
,,5,여기 커피 맛도 좋고 엄청 친절하십니다
ChdDSUhNMG9nS0VJQ0FnSUNLd05tQXl3RRAB,h s,1,그남들이 매출을 얼마나 올려줄지 기대되네요!👍…
,h s,,
,,1,그남들이 매출을 얼마나 올려줄지 기대되네요!👍…
ChZDSUhNMG9nS0VJQ0FnSUNLd01HZVFREAE,갓꽁민 (갓꽁민),5,올바른 사상을 가진 카페 사장님 힘내세요 ^^
,갓꽁민 (갓꽁민),,
,,5,올바른 사상을 가진 카페 사장님 힘내세요 ^^
ChZDSUhNMG9nS0VJQ0FnSUNLNllPb1NREAE,서진영,5,사장님 스트레스 받지 마시고 지금처럼만 해주세여~!
,서진영,,
,,5,사장님 스트레스 받지 마시고 지금처럼만 해주세여~!
ChdDSUhNMG9nS0VJQ0FnSUNLb0lHQS1RRRAB,이우곤,5,사람보는 눈이 정확한 현명한 사장님 화이팅
,이우곤,,
,,5,사람보는 눈이 정확한 현명한 사장님 화이팅
ChdDSUhNMG9nS0VJQ0FnSUNLaE5TcjF3RRAB,고우혁,5,사장님 보는눈이 있으십니다 굳굳
,고우혁,,
,,5,사장님 보는눈이 있으십니다 굳굳
ChZDSUhNMG9nS0VJQ0FnSUNLb1BiRk93EAE,그래가지고,5,개지륌 존마땡 사장님 마인드가 좋아요
,그래가지고,,
,,5,개지륌 존마땡 사장님 마인드가 좋아요
ChdDSUhNMG9nS0VJQ0FnSUNLZ0tfMXR3RRAB,MJ Kim,1,머리 짧은 여자는 못 간다고 합니다. 전형적인 카페.
,MJ Kim,,
,,1,머리 짧은 여자는 못 간다고 합니다. 전형적인 카페.
ChZDSUhNMG9nS0VJQ0FnSUNLd0luQVJ3EAE,이상구,5,사장님은 친절. 서비스도 완벽
,이상구,,
,,5,사장님은 친절. 서비스도 완벽
ChZDSUhNMG9nS0VJQ0FnSUNLd09IdmZBEAE,다시마튀각,5,고생 많으셔요~  비열한 수 쓰는 것들은 무시하세요~
,다시마튀각,,
,,5,고생 많으셔요~  비열한 수 쓰는 것들은 무시하세요~
ChdDSUhNMG9nS0VJQ0FnSUNLd0piX21BRRAB,kimisang,5,너무 친절하고 좋습니다 :) 번창하세요
,kimisang,,
,,5,너무 친절하고 좋습니다 :) 번창하세요
ChZDSUhNMG9nS0VJQ0FnSUNLa3NIM0t3EAE,윤기보습,5,커피 맛있고 친절하시고 분위기도 좋아요
,윤기보습,,
,,5,커피 맛있고 친절하시고 분위기도 좋아요
ChdDSUhNMG9nS0VJQ0FnSUNLd083RjJnRRAB,Gajwa North,5,허위사실 유포하는 나쁜 애들은 고소하세요 사장님
,Gajwa North,,
,,5,허위사실 유포하는 나쁜 애들은 고소하세요 사장님
ChZDSUhNMG9nS0VJQ0FnSUNLd05HMklBEAE,조두팔,2,이 가격의 이 맛이면 그냥 프랜차이즈 카페 갈 것 같아요
,조두팔,,
,,2,이 가격의 이 맛이면 그냥 프랜차이즈 카페 갈 것 같아요
ChdDSUhNMG9nS0VJQ0FnSUNLd09HbHRnRRAB,RAKE RIA,5,쿵쾅이들이 쿵쾅쿵쾅 다녀간곳이니 이집은 믿고 가도 괜찮을거같다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
,RAKE RIA,,
,,5,쿵쾅이들이 쿵쾅쿵쾅 다녀간곳이니 이집은 믿고 가도 괜찮을거같다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ChdDSUhNMG9nS0VJQ0FnSUNLd01udGpnRRAB,dodo dodo,5,페미년들 거르는 옳은 가게 추천합니다^^
,dodo dodo,,
,,5,페미년들 거르는 옳은 가게 추천합니다^^
ChdDSUhNMG9nS0VJQ0FnSUNLd05hZjZ3RRAB,하후유 (Reneyan),5,커피 너무 맛있네요..향도 좋습니다.
,하후유 (Reneyan),,
,,5,커피 너무 맛있네요..향도 좋습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd0stajZ3RRAB,공부,5,엄청 맛있네요. 내일먹을거에요
,공부,,
,,5,엄청 맛있네요. 내일먹을거에요
ChZDSUhNMG9nS0VJQ0FnSUNLd0xuU1V3EAE,홍준화,5,정상인 걸러내려는 질문이 왜 잘못됐나요? 번창하시길
,홍준화,,
,,5,정상인 걸러내려는 질문이 왜 잘못됐나요? 번창하시길
ChZDSUhNMG9nS0VJQ0FnSUNLdmF5MEtBEAE,doi bat,5,대박나셨으면 좋겠어요! 응원합니다
,doi bat,,
,,5,대박나셨으면 좋겠어요! 응원합니다
ChdDSUhNMG9nS0VJQ0FnSUNLb01MaGl3RRAB,Wan Shon,5,정말 좋은곳 언제나 응원합니다
,Wan Shon,,
,,5,정말 좋은곳 언제나 응원합니다
ChdDSUhNMG9nS0VJQ0FnSUNLd01tczRRRRAB,이승재,5,1점주는새끼들 = 페미새끼들 물타기입니다 ㅋㅋㅋ 속지마세요
,이승재,,
,,5,1점주는새끼들 = 페미새끼들 물타기입니다 ㅋㅋㅋ 속지마세요
ChZDSUhNMG9nS0VJQ0FnSUNLd0xuMVJREAE,lee알쓰,5,맛있고 정상적인 사람들만 많이 와요
,lee알쓰,,
,,5,맛있고 정상적인 사람들만 많이 와요
ChdDSUhNMG9nS0VJQ0FnSUNLd0tfbjBBRRAB,k bbi,5,손님응대 및 맛이 좋아요~!
,k bbi,,
,,5,손님응대 및 맛이 좋아요~!
ChdDSUhNMG9nS0VJQ0FnSUNLd051VTh3RRAB,안성인,5,사장님 친절하시고 커피도 맛있어요
,안성인,,
,,5,사장님 친절하시고 커피도 맛있어요
ChZDSUhNMG9nS0VJQ0FnSUNLd09iY1BnEAE,ᄅᄆᄅᄆᄅᄆᄅᄆ,5,쿵쾅이들 몰려 온 것 봐라... 지진나겠다 지진나겠어 ㅋㅋ
,ᄅᄆᄅᄆᄅᄆᄅᄆ,,
,,5,쿵쾅이들 몰려 온 것 봐라... 지진나겠다 지진나겠어 ㅋㅋ
ChdDSUhNMG9nS0VJQ0FnSUNLd0k3dXJnRRAB,멈뭄미,5,사장님이 직원교육 철저하신듯 ㅎㅎ
,멈뭄미,,
,,5,사장님이 직원교육 철저하신듯 ㅎㅎ
ChZDSUhNMG9nS0VJQ0FnSUNLb05MeEVREAE,Dohyeong Park,5,최고의 경험을 선사. 나의 높은 방문 빈도
,Dohyeong Park,,
,,5,최고의 경험을 선사. 나의 높은 방문 빈도
ChZDSUhNMG9nS0VJQ0FnSUNLd0k2Rkh3EAE,아징,5,이집 가면 깨어있는 여성상 이가게욕하는순간 꼴페미
,아징,,
,,5,이집 가면 깨어있는 여성상 이가게욕하는순간 꼴페미
ChdDSUhNMG9nS0VJQ0FnSUNxa0syd19BRRAB,공감지수,5,지방이라 못가지만 사장님 힘내세요
,공감지수,,
,,5,지방이라 못가지만 사장님 힘내세요
ChZDSUhNMG9nS0VJQ0FnSUNLd09HQk9nEAE,*미나즈,5,못되먹은것들에게 올바른 처사 하셨습니다.
,*미나즈,,
,,5,못되먹은것들에게 올바른 처사 하셨습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLb1A3U3pRRRAB,moch wow,5,사장님이 넘 친절하시네요
,moch wow,,
,,5,사장님이 넘 친절하시네요
ChZDSUhNMG9nS0VJQ0FnSUNLd05HY1VBEAE,정승원 (정원),5,고생 많으십니다 어려운 시기지만 잘 이겨내시길 바랍니다!
,정승원 (정원),,
,,5,고생 많으십니다 어려운 시기지만 잘 이겨내시길 바랍니다!
ChdDSUhNMG9nS0VJQ0FnSUQyaW9LZDB3RRAB,김대윤,5,제주도에서 먹었던 유동커피 중 한 종류를 맛볼 수 있습니다.
,김대윤,,
,,5,제주도에서 먹었던 유동커피 중 한 종류를 맛볼 수 있습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd05fbXhnRRAB,Sunghee Yi,5,자주는 못가도 가끔씩 들러요
,Sunghee Yi,,
,,5,자주는 못가도 가끔씩 들러요
ChZDSUhNMG9nS0VJQ0FnSUNLd0wtNVR3EAE,Starman,5,올곧은 성품으로 장사하시는 사장님 입니다.
,Starman,,
,,5,올곧은 성품으로 장사하시는 사장님 입니다.
ChZDSUhNMG9nS0VJQ0FnSUNxMEpEaUtREAE,올라바르셰,5,커피도 맛있고꙼̈ 분위기도 좋아요♥️
,올라바르셰,,
,,5,커피도 맛있고꙼̈ 분위기도 좋아요♥️
ChdDSUhNMG9nS0VJQ0FnSUNLd1BhdnlnRRAB,Cinnamon roll,5,카페에서 족발을 파는게 신기했는데 맛있었어요
,Cinnamon roll,,
,,5,카페에서 족발을 파는게 신기했는데 맛있었어요
ChdDSUhNMG9nS0VJQ0FnSUNLd0piVHFnRRAB,HW NOH,5,맛있어요! 사장님 넘나 친절
,HW NOH,,
,,5,맛있어요! 사장님 넘나 친절
ChZDSUhNMG9nS0VJQ0FnSUNLd05MVUtnEAE,부추빵,1,전형적인 한국남성들이 좋아할만한 카페!
,부추빵,,
,,1,전형적인 한국남성들이 좋아할만한 카페!
ChdDSUhNMG9nS0VJQ0FnSUNLb1BLSXl3RRAB,김민선 (믕선),1,한남묻었네... 위생이 안 좋네요ㅠㅠ
,김민선 (믕선),,
,,1,한남묻었네... 위생이 안 좋네요ㅠㅠ
ChZDSUhNMG9nS0VJQ0FnSUNLd1BXM1lBEAE,June Ang,5,분위기 좋고 커피맛도 좋았어요 ^^
,June Ang,,
,,5,분위기 좋고 커피맛도 좋았어요 ^^
ChdDSUhNMG9nS0VJQ0FnSUNLd09INDRBRRAB,Han Seung ju,5,분위기 좋고 따듯한 커피 잘 받았습니다 ^^
,Han Seung ju,,
,,5,분위기 좋고 따듯한 커피 잘 받았습니다 ^^
ChdDSUhNMG9nS0VJQ0FnSUNLb09MLXRRRRAB,김정환,5,선량한 카페 사장님이 별점테러 당한다고 해서 왔습니다
,김정환,,
,,5,선량한 카페 사장님이 별점테러 당한다고 해서 왔습니다
ChdDSUhNMG9nS0VJQ0FnSUNLd0puLXBnRRAB,김영인,5,사장님 응원합니다 정말 맛있어요!!
,김영인,,
,,5,사장님 응원합니다 정말 맛있어요!!
ChZDSUhNMG9nS0VJQ0FnSUNLa3BiOEpBEAE,C Jh,5,남자 알바생한테 쳤다더라~ ~~라더라~ 지겹지도 않냐? ㅋㅋ
,C Jh,,
,,5,남자 알바생한테 쳤다더라~ ~~라더라~ 지겹지도 않냐? ㅋㅋ
ChZDSUhNMG9nS0VJQ0FnSUNLb0lDQkpnEAE,응안녕,5,매우 친절했고 커피맛도 좋았습니다^^
,응안녕,,
,,5,매우 친절했고 커피맛도 좋았습니다^^
ChZDSUhNMG9nS0VJQ0FnSUNLbUx5bUl3EAE,이남규,5,엄청 맛있어요! 서비스도 좋았어요!
,이남규,,
,,5,엄청 맛있어요! 서비스도 좋았어요!
ChZDSUhNMG9nS0VJQ0FnSUNLd0xfYlN3EAE,우인하,5,사장님이 엄청 친절하시고 좋습니다~~
,우인하,,
,,5,사장님이 엄청 친절하시고 좋습니다~~
ChdDSUhNMG9nS0VJQ0FnSUNLd0syN25nRRAB,scvscvgo,5,암컷 고릴라를 걸러낸 최고의 가게입니다.
,scvscvgo,,
,,5,암컷 고릴라를 걸러낸 최고의 가게입니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd0xiNmlRRRAB,Hwang _So,5,별점1점은 악의적인테러니신경안써도됩니다
,Hwang _So,,
,,5,별점1점은 악의적인테러니신경안써도됩니다
ChZDSUhNMG9nS0VJQ0FnSUNLLU5QRVRnEAE,seongwoo Park,5,사장님 응원합니다. 쿵쾅이들은 무시하세요
,seongwoo Park,,
,,5,사장님 응원합니다. 쿵쾅이들은 무시하세요
ChZDSUhNMG9nS0VJQ0FnSUNLd05lYkxREAE,벵어국,5,알바는 제대로 뽑아야 가게 잘 돌아가죠^^
,벵어국,,
,,5,알바는 제대로 뽑아야 가게 잘 돌아가죠^^
ChZDSUhNMG9nS0VJQ0FnSUNLdmFmcVZnEAE,쿠쿠쿠,5,친절하고 커피 맛도 좋아요
,쿠쿠쿠,,
,,5,친절하고 커피 맛도 좋아요
ChZDSUhNMG9nS0VJQ0FnSUNLd09mQlpREAE,John Han,5,사장님 응대 친절하시고 음료 퀄리티 괜찮습니다.
,John Han,,
,,5,사장님 응대 친절하시고 음료 퀄리티 괜찮습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd0tIQjZBRRAB,sj moon,5,싹다 고소하세요 사장님 응원합니다
,sj moon,,
,,5,싹다 고소하세요 사장님 응원합니다
ChZDSUhNMG9nS0VJQ0FnSUNLd1AyQ0lBEAE,ll ll,1,여자 손님의 얼평을 하는 곳. 사장인지 알바생인지 매우 무례함
,ll ll,,
,,1,여자 손님의 얼평을 하는 곳. 사장인지 알바생인지 매우 무례함
ChdDSUhNMG9nS0VJQ0FnSUNLd0ptUDdBRRAB,Ritter Won,5,사장님 친절하고 분위기 좋아요
,Ritter Won,,
,,5,사장님 친절하고 분위기 좋아요
ChZDSUhNMG9nS0VJQ0FnSUNLd09HQldREAE,미아니,5,힘내세요. 페미년들 테릐가 한두번도아니고
,미아니,,
,,5,힘내세요. 페미년들 테릐가 한두번도아니고
ChdDSUhNMG9nS0VJQ0FnSUNLd0otQ2h3RRAB,띠요잉,5,포브스 선정 '안목이 가장 뛰어난 카페사장' 1위
,띠요잉,,
,,5,포브스 선정 '안목이 가장 뛰어난 카페사장' 1위
ChdDSUhNMG9nS0VJQ0FnSURHLU5lTm1RRRAB,Sung hyun Kim,4,전체적으로 무난함 커피는 산미가있어서 별로임
,Sung hyun Kim,,
,,4,전체적으로 무난함 커피는 산미가있어서 별로임
ChZDSUhNMG9nS0VJQ0FnSUNLb09iSVRBEAE,ᄋᄋ,5,페미에게 욕먹는다=아주 정상적인 삶을 살고있음
,,5,페미에게 욕먹는다=아주 정상적인 삶을 살고있음
ChZDSUhNMG9nS0VJQ0FnSUNLd002Y1RBEAE,도현,5,모든 종업원분들 친절하시고 맛집입니댜
,도현,,
,,5,모든 종업원분들 친절하시고 맛집입니댜
ChdDSUhNMG9nS0VJQ0FnSUNLd0tfbTFBRRAB,지오,5,병x같은 페미년들때문에 고생많으세요 번창하세요
,지오,,
,,5,병x같은 페미년들때문에 고생많으세요 번창하세요
ChdDSUhNMG9nS0VJQ0FnSUNLb0o2RS1BRRAB,송승환,5,"이글은 동물,곤충,파충류,페미는 읽을수없습니다."
,송승환,,
,,5,"이글은 동물,곤충,파충류,페미는 읽을수없습니다."
ChZDSUhNMG9nS0VJQ0FnSUNLd0syOWZREAE,박설해,5,"정말 좋은 곳이에요, 응원합니다!"
,박설해,,
,,5,"정말 좋은 곳이에요, 응원합니다!"
ChZDSUhNMG9nS0VJQ0FnSUNLbE0yc2RBEAE,도토리,5,안전하고 맘 편히 쉬었다 갈 수 있는 곳
,도토리,,
,,5,안전하고 맘 편히 쉬었다 갈 수 있는 곳
ChdDSUhNMG9nS0VJQ0FnSUNLb05yQXVRRRAB,이주형,5,사장님 정말 친절하시고 괜찮은 카페입니다
,이주형,,
,,5,사장님 정말 친절하시고 괜찮은 카페입니다
ChZDSUhNMG9nS0VJQ0FnSUNLM2FQY1NnEAE,붐취,5,올바른 사상관을 가진 사장님 장사 흥하세요.
,붐취,,
,,5,올바른 사상관을 가진 사장님 장사 흥하세요.
ChZDSUhNMG9nS0VJQ0FnSUNLb09DeFNREAE,유성간월,5,좋은 카페입니다. 문제될 거 하나 없음
,유성간월,,
,,5,좋은 카페입니다. 문제될 거 하나 없음
ChZDSUhNMG9nS0VJQ0FnSUNLd0piYll3EAE,미세먼지호로록,5,심각한 위험성을 내포한 바이러스를 예방하는 등 위생에 철저함
,미세먼지호로록,,
,,5,심각한 위험성을 내포한 바이러스를 예방하는 등 위생에 철저함
ChdDSUhNMG9nS0VJQ0FnSUNLdmVfQm1RRRAB,Jay,5,너무 좋은곳일거 같네요
,Jay,,
,,5,너무 좋은곳일거 같네요
ChdDSUhNMG9nS0VJQ0FnSUNLb09DU3ZRRRAB,김준석,5,맛있고 사장님도 친절해요
,,5,맛있고 사장님도 친절해요
ChdDSUhNMG9nS0VJQ0FnSUNLd05iYmp3RRAB,황덕팔,5,사장님이 개념 있으시고 세상이치에 밝으세요
,황덕팔,,
,,5,사장님이 개념 있으시고 세상이치에 밝으세요
ChZDSUhNMG9nS0VJQ0FnSUNLb2ZHU0tREAE,Lee,5,카페 내부도 이쁘고 커피도 싸고 맛있었어요
,Lee,,
,,5,카페 내부도 이쁘고 커피도 싸고 맛있었어요
